Name,Category,ItemType,TrackSerials,SerialPrefix,SerialNextNumber,SerialSuffix,Description,UnitPrice,Markup,IsFixedMarkup,IsTaxInclusivePrice,Cost,SpecialTaxRate,LastVendor,VendorProductCode,VendorPrice,BarCode,ReorderPoint,ReorderQuantity,DefaultLocation,DefaultSublocation,Uom,SalesUom,SalesUomRatio1,SalesUomRatio2,PurchasingUom,PurchasingUomRatio1,PurchasingUomRatio2,ProductLength,ProductWidth,ProductHeight,ProductWeight,Remarks,SKU,Machine S/No,IsActive,,
"PHOTO MICRO SENSOR,   PC ",Erma,Stockable,FALSE,,,,  PC,0,,FALSE,FALSE,0,,ERMA INC.,,0,DCLSP171,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
Photo Sensor,Adaltis,Stockable,FALSE,,,,Photo Sensor,29000,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
Photo tube head,EDAN INSTRUMENTS INC,Stockable,FALSE,,,,Photo tube head,1200000,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PHOTODIODE,ELITECH SPARE PARTS,Stockable,FALSE,,,,"PHOTODIODE UNIT, 6001-447",162302,5.39385242,FALSE,FALSE,153995.6993,,Elitech Group B.V (Instruments/spare parts),6001-447,197.9,DCLSP041,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,pcs.,,1,1,,1,1,,,,,,,,TRUE,,
Photometer Air Compressor,SHERWOOD,Stockable,FALSE,,,,"Air Compressor,M851/230V ",661980,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"PHOTOMETER BOARD (SMD),   UNIT  ",ELITECH SPARE PARTS,Stockable,FALSE,,,,"PHOTOMETER BOARD (SMD), 6003-068",457704,0,FALSE,FALSE,457704,,Elitech Group B.V (Instruments/spare parts),,0,DCLSP082,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,pcs.,,1,1,,1,1,,,,,,,,TRUE,,
"PHOTOMETER, HGB ASSEMBLY                                                  ",BECKMAN COULTER,Stockable,FALSE,,,,"PHOTOMETER, HGB ASSEMBLY      ",0,-100,FALSE,FALSE,64700,,Beckman Coulter South Africa,XBA389B,148.81,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
Phototherapy Machine,SUNSHINE MEDICAL,Stockable,FALSE,,,,"Make: Phoenix
Model: CFL 101
Country: India
",750000,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PICTURE BOARD,Erma,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"PIERCING ROD,PIECES ",SERBIA,Stockable,FALSE,,,,   PIECES,0,,FALSE,FALSE,0,,SERBIA,DCLSKU1332,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,DCLSKU1332,,TRUE,,
"PIMA CARTRIDGE, PKT ",PIMA ANALYZER,Stockable,FALSE,,,,PKT,0,,FALSE,FALSE,0,,ALERE TECHNOLOGIES GMBH,CTN,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,CTN,,TRUE,,
pinch valve tube,Erma,Stockable,FALSE,,,,"3X5,5M",0,,FALSE,FALSE,0,,,,,DCLSP176,0,,,,pcs.,,1,1,,1,1,,,,,,,,TRUE,,
"PINCH VALVE, 1M/PC ",Erma,Stockable,FALSE,,,,1M/pc,0,,FALSE,FALSE,0,,ERMA INC.,,0,DCLSP175,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
"PINCH VALVE, P C ",Convergent Reagent,Stockable,FALSE,,,,p c,0,,FALSE,FALSE,0,,Convergent Technologies GmbH & Co. KG,,0,DCLSP145,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
pipette,SAFARANE,Stockable,FALSE,,,,lasany pipettes,0,-100,FALSE,FALSE,15000,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE 1- 5ML,CAPP ,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE AND TUBING,GENERAL CONSUMABLES,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE ARM BEARING AND BARREL,ELITECH SPARE PARTS,Stockable,FALSE,,,,,170000,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE CONTROLLER,CAPP ,Stockable,FALSE,,,,T100-G,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE FILTER,CAPP ,Stockable,FALSE,,,,"10UL, 200UL,,1000UL",0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE GRADUATED FROM 0 TO 180MM,FL MEDICAL S.R.L,Stockable,FALSE,,,,0 TO 180MM,0,,FALSE,FALSE,0,,,,,DCLCH1025,0,,,,pcs.,,1,1,,1,1,,,,,,50334,,TRUE,,
PIPETTE HOLDER,LASANY,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE HOLDER(8873),DIAGON,Stockable,FALSE,,,,"Pipette holder,8873",5400,0,FALSE,FALSE,5400,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE ROCKER,SUNSHINE MEDICAL,Stockable,FALSE,,,,UNIT  ,0,,FALSE,FALSE,0,,"SunShine Medical Equipment Co., Ltd.",,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE STAND,SUNSHINE MEDICAL,Stockable,FALSE,,,,pipette stand,0,-100,FALSE,FALSE,3804.34785,,"SunShine Medical Equipment Co., Ltd.",,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
pipette tip - with filter - clear - 100 ul - 1000 pieces/bag - low retention,ISOLAB,Stockable,FALSE,,,,pipette tip - with filter - clear - 100 ul - 1000 pieces/bag - low retention,0,-100,FALSE,FALSE,9515.78947,,,,,DCLCH1036,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
pipette tip - with filter - clear - 100 ul - 96 pieces/box - low retention - sterile,ISOLAB,Stockable,FALSE,,,,pipette tip - with filter - clear - 100 ul - 96 pieces/box - low retention - sterile,0,-100,FALSE,FALSE,1773.68421,,,,,DCLCH1037,,,,,,,1,1,,1,1,,,,,,,,TRUE,,
pipette tip - with filter - clear - 20 ul - 96 pieces/box - low retention - sterile,ISOLAB,Stockable,FALSE,,,,pipette tip - with filter - clear - 20 ul - 96 pieces/box - low retention - sterile,0,-100,FALSE,FALSE,1773.68421,,,,,DCLCH1039,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
pipette tip 10ml,CAPP ,Stockable,FALSE,,,,10ml,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE TIP 5ML,CAPP ,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPETTE TIPS 1000UL,CAPP ,Stockable,FALSE,,,,EXPELL 1000ul ,0,,FALSE,FALSE,0,,,,,DCLSP296,0,,,,packs,,1,1,,1,1,,,,,,5130150C,,TRUE,,
PIPETTE TIPS 10UL,CAPP ,Stockable,FALSE,,,,"EXPELPLUS 10ul ,",0,,FALSE,FALSE,0,,,,,DCLSP294,0,,,,packs,,1,1,,1,1,,,,,,5030030C,,TRUE,,
PIPETTE TIPS 200UL,CAPP ,Stockable,FALSE,,,,EXPELLPLUS 200UL,0,,FALSE,FALSE,0,,,,,DCLSP295,0,,,,packs,,1,1,,1,1,,,,,,5030090C,,TRUE,,
pipette tips blue,LASANY,Stockable,FALSE,,,,pipette tips blue,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
pipette tips white,LASANY,Stockable,FALSE,,,,pipette tips white,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"PIPETTE, 10-100 µL ",CAPP ,Stockable,FALSE,,,,10-100 µl,0,,FALSE,FALSE,0,,CAPP,C100-12,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,C100-12,,TRUE,,
pipettes tips,LASANY,Stockable,FALSE,,,,lasany yellow tips,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PIPING,FACILITY MAINTENANCE,Service,FALSE,,,,FIRST PHASE OF PIPING DCL HOUSE PORTHARCOURT BUILDING,0,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"PISTON O22, P,,,,,,,,,,,,,,,,,,,,,C ",MYTHIC SPARE PARTS,Stockable,FALSE,,,,005-1001-03 03,468048,0,FALSE,FALSE,468048,,Orphee SA,,0,DCLSP190,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
"PISTON O6.5, P......C ",MYTHIC SPARE PARTS,Stockable,FALSE,,,,010-2501-03 01,60660,0,FALSE,FALSE,60660,,Orphee SA,,0,DCLSP189,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
PISTON PUMP,ALLIANCE GLOBAL(AGBL) REAGENTS,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PKL PPC CHEMISTRY ANALYSER,SUNSHINE MEDICAL,Stockable,FALSE,,,,"Clinical Chemistry Automatic PKL PPC 125
Assay methods: End Point, 2 End Point Kinetic, Fix time etc.
Principle: Photoelectric colorimetry
Light Source: Halogen-Tungsten lamp with long life
Photometry range: 0~4 Abs
Resolution: 0.0001
Abs Wavelength: 340nm\405nm\450nm\492nm\510nm\546nm\578nm\630nm\700nm\800nm
Throughput: 200 tests/hour

",5600000,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
P-LAB HINGE,LABJENIKS RGT & MACHINES,Stockable,FALSE,,,,P-LAB HINGE,45000,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"Plain Container, 5ml",ABOTT,Stockable,FALSE,,,,5ml container,3600,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
plain tube,LASANY,Stockable,FALSE,,,,plain tube,25,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PLAIN VACUTAINER TUBES,ABOTT,Stockable,FALSE,,,,PLAIN VACUTAINER,0,,FALSE,FALSE,0,,ABBOTT POINT OF CARE,43616,0,,0,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,43616,,TRUE,,
"PLASMA BUNDLED SET W/AIR BAG,  ",HEMONETICS,Stockable,FALSE,,,,PLS BUNDLED SET W/AIR BAG HA-782,0,,FALSE,FALSE,0,,Haemotec (Pty) Ltd,HA-782,35.4,DCLCH1009,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
"PLASMA CALIBRATOR, 5X 1ML ",DIAGON SYS,Stockable,FALSE,,,,5x 1ml,0,,FALSE,FALSE,0,,DIAGON LTD.,,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
"PLASMA DUAL PUMP MANIFOLD, PC ",HEMONETICS,Stockable,FALSE,,,,plasma dual pump manifold,0,-100,FALSE,FALSE,38159.00621,,Haemotec (Pty) Ltd,52444-00   ,307.18,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
PLASMA EXPRESSOR UNIT,SUNSHINE MEDICAL,Stockable,FALSE,,,,"Make: Labjenik
Model: BBE-10
Country of Manufacture: US
",236000,,FALSE,FALSE,0,,BOSCH BIOMEDICAL,DCLSKU1488,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,pcs.,,1,1,,1,1,,,,,,DCLSKU1488,,TRUE,,
PLASMA EXTRACTOR,BMS,Stockable,FALSE,,,,BMS PLASMA EXTRACTOR,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PLASMODIUM TEST KIT(ALL SPECIES),ALLIANCE GLOBAL(AGBL) REAGENTS,Stockable,FALSE,,,,PLASMODIUM TEST KIT 50 RXN (easy kit),0,-100,FALSE,FALSE,212173.913,,ALLIANCE GLOBAL FZ-LLC (AGBL),"Path-Plasmodium_spp(easy kit)
",488,DCLCCR1329,0,,,,,,1,1,,1,1,,,,,,"EA0530,OAS250",,TRUE,,
PLASTASINE,SUNSHINE MEDICAL,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PLASTER 1 INCH,GENERAL CONSUMABLES,Stockable,FALSE,,,,PLASTER 1 INCH,0,-100,FALSE,FALSE,350,,KINGS SCIENCE WARES NIGERIA LTD,,350,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PLASTER 3 INCH,GENERAL CONSUMABLES,Stockable,FALSE,,,,PLASTER 3 INCH,0,-100,FALSE,FALSE,450,,KINGS SCIENCE WARES NIGERIA LTD,,450,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PLASTER 4 INCH,GENERAL CONSUMABLES,Stockable,FALSE,,,,PLSATER 4 INCH,0,-100,FALSE,FALSE,650,,KINGS SCIENCE WARES NIGERIA LTD,,650,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PLASTER 6 INCH,GENERAL CONSUMABLES,Stockable,FALSE,,,,PLASTER 6 INCH,0,-100,FALSE,FALSE,750,,KINGS SCIENCE WARES NIGERIA LTD,,750,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
plastic pipette stand,LASANY,Stockable,FALSE,,,,plastic pipette stand,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
plastic pipette tips carrier,LASANY,Stockable,FALSE,,,,plastic pipette tips carrier,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
plastic slide carrier,LASANY,Stockable,FALSE,,,,plastic slide carrier,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PLASTIC TIPS ADAPTER ,Adaltis,Stockable,FALSE,,,,MV4-2804 ,0,-100,FALSE,FALSE,16736.84211,,Adaltis S.r.l.,MV4-2804 ,31.8,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
Plastic Tubes (10ml,BTA,Stockable,FALSE,,,,carton of Plastic Tubes (10ml),78000,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PLATE SHAKER,CAPP ,Stockable,FALSE,,,,CRP- 18X,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"PLATELET AGITATOR,   UNIT   ",NUVE,Stockable,FALSE,,,,"BM 15, PLATELET AGITATOR",0,,FALSE,FALSE,0,,Nuve,PS 24,0,DCLCH1934,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,PS 24,,TRUE,,
"PLATELET AGITATOR,  UNIT  ",SUNSHINE MEDICAL,Stockable,FALSE,,,,PLATELET AGITATOR,0,,FALSE,FALSE,0,,"SunShine Medical Equipment Co., Ltd.",,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,PS 48,,TRUE,,
PLATELET KIT 997,HEMONETICS,Stockable,FALSE,,,,LEUCODEPLATED KIT HA-997CFE,0,-100,FALSE,FALSE,63043.47826,,Haemotec (Pty) Ltd,HA-997CFE,145,,0,,,,kits,,1,1,,1,1,,,,,,,,TRUE,,
"PLATELET KIT, 225 ML ",HEMONETICS,Stockable,FALSE,,,,LEUCODEPLATED PLATELET KIT HA-994CFE,128000,171.3546424,FALSE,FALSE,47170.74263,,Haemotec (Pty) Ltd,HA-994CFE,145,DCLCH1004,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,cases,kits,1,1,,1,1,,,,,,HA-994CFE,,TRUE,,
"PLL BOARD,  PS ",ELITECH SPARE PARTS,Stockable,FALSE,,,,"PLL BOARD,  6002-783",211910.4,0,FALSE,FALSE,211910.4,,Elitech Group B.V (Instruments/spare parts),,0,DCLSP006,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
PLUNGER FOR 20ul PIPET,DIAGON,Stockable,FALSE,,,,Plungers for 20uL pipet(25 pcs/vails),0,,FALSE,FALSE,,,,,,DCLCH1032,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"PLUNGER,   PCS ",ELITECH SPARE PARTS,Stockable,FALSE,,,,"PLUNGER, 6002-041",0,,FALSE,FALSE,0,,Elitech Group B.V (Instruments/spare parts),,0,DCLSP036,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
PLUNGERS FOR 20UL PIPET,DIAGON,Stockable,FALSE,,,,"PLUNGERS FOR 20UL PIPET, 7-091-0029",0,-100,FALSE,FALSE,945.41481,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"PM 9000 ROLLING STAND, 9000 ",MINDRAY,Stockable,FALSE,,,,9000,0,,FALSE,FALSE,0,,Mindray,045-000908-00,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,045-000908-00,,TRUE,,
"PM CLEANING SOLUTION, 500ML ",Elitech,Stockable,FALSE,,,,500ml,0,,FALSE,FALSE,0,,Elitech Distribution (Reagents),,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
"PMP THM38 HEAD, PCC   ",Gesan,Stockable,FALSE,,,,PCC  ,0,,FALSE,FALSE,0,,Gesan,,0,DCLSP197,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
PNEUMATIC PUMP/MODULE,HEMONETICS,Stockable,FALSE,,,,P C,0,,FALSE,FALSE,0,,Haemotec (Pty) Ltd,,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
PNEUMATIC VALVE,HEMONETICS,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
PO2 ELECTRODE,Convergent Reagent,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"PO2 ELECTRODE, PC   ",MEDICA,Stockable,FALSE,,,,"PO2 ELECTRODE, 6203",98000,0,FALSE,FALSE,98000,,Medica Corporation,6203,98000,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,6203,,TRUE,,
POLYLAB WATER BOTTLE,POLYLAB,Stockable,FALSE,,,,12PC/CTN,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
pomcc -3 main board,SLAMED,Stockable,FALSE,,,,pomcc-3 main board,0,-100,FALSE,FALSE,134615.8059,,Ratiolab GmbH ,,218,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
POP CEMENT,Service Items,Stockable,FALSE,,,,,0,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"PORTABLE AUTOCLAVE,  UNIT",BIOBASE,Stockable,FALSE,,,, UNIT   ,0,,FALSE,FALSE,0,,BIOBASE Group,bkm-p18(d),0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,pcs.,,1,1,,1,1,,,,,,bkm-p18(d),,TRUE,,
"PORTABLE CENTRIFUGE, ",SUNSHINE MEDICAL,Stockable,FALSE,,,,8 BUCKET,0,,FALSE,FALSE,0,,"SunShine Medical Equipment Co., Ltd.",,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
PORTABLE STEAM AUTOCLAVE,SUNSHINE MEDICAL,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
Positive control slides,OPTIKA,Stockable,FALSE,,,,,26040,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
Positively Charged Microscope slide for IHC,OPTIKA,Stockable,FALSE,,,,,35280,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"POSITIVELY CHARGED SLIDE(72 SLIDE),   PCS   ",BIOGENEX,Stockable,FALSE,,,,  pcs  ,0,,FALSE,FALSE,0,,Biogenex Laboraiories inc.,DCLSKU1156,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,DCLSKU1156,,TRUE,,
"POTASIUM DICHROMATE 8ABS, 25ML ",ELITECH SPARE PARTS,Stockable,FALSE,,,,"25ml,3201-002",21060,32.85562538,FALSE,FALSE,15851.79396,,Elitech Distribution (Reagents),,25,DCLSP009,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
"POTASIUM ELECTRODE, PC ",BIOLYTE,Stockable,FALSE,,,,Pc,0,,FALSE,FALSE,0,,"SunShine Medical Equipment Co., Ltd.",,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
POTASSIUM ELECTRODE,ELITECH SPARE PARTS,Stockable,FALSE,,,,"POTASSIUM ELECTRODE, 3918-005",132750,77.46491126,FALSE,FALSE,74803.51978,,Elitech Group B.V (Instruments/spare parts),3918-005,140,DCLSP024,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,pcs.,,1,1,,1,1,,,,,,,,TRUE,,
"POTASSIUM ELECTRODE, PC  ",LABJENIKS RGT & MACHINES,Stockable,FALSE,,,,,100000,155.2643512,FALSE,FALSE,39175.07459,,"Genrui Biotech Inc.
(LABJENIKS Q-LYTE)",,68,DCLSP280,1,5,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
POTASSIUM OXALATE MONOHYDRATE,KERMEL,Stockable,FALSE,,,,1 btl of POTASSIUM OXALATE MONOHYDRATE,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"POTASSIUM, 2X40+2X10+2X2",Giesse reagents,Stockable,FALSE,,,,"POTASSIUM, 0236, 2x40+2X10+2x2 0236",66420,190.5263392,FALSE,FALSE,22861.95468,,Giesse Diagnostics,236,55.35,DCLCCR1074,10,10,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
"POTASSIUM, 2X50ML ",Vitro Scient,Stockable,FALSE,,,,2x50ml,0,,FALSE,FALSE,0,,Vitro Scient,DCLSKU1503,0,DCLCCR1069,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,DCLSKU1503,,TRUE,,
Povidone (Bethadine),Jawa ,Stockable,FALSE,,,,"Brand: Jawa 
Bottle- 100ml 10%
bottles
",0,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
POWER BOARD,Vitro Scient,Stockable,FALSE,,,,,0,,FALSE,FALSE,0,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
Power Board for vitro scient,Vitro Scient,Stockable,FALSE,,,,Power Board,80000,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"POWER CORD, P K ",SERBIA,Stockable,FALSE,,,,P K,0,,FALSE,FALSE,0,,SERBIA,DCLSKU1327,0,,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,DCLSKU1327,,TRUE,,
Power pack system,BECKMAN COULTER,Stockable,FALSE,,,,Power pack system,1218900,,FALSE,FALSE,,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
POWER SUPPLY,HEMONETICS,Stockable,FALSE,,,,POWER SUPPLY 48102-00,0,-100,FALSE,FALSE,559971.7391,,,,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
POWER SUPPLY ADAPER/CABLE FOR VEDA LAB EASY READER,Veda lab,Stockable,FALSE,,,,POWER SUPPLY ADAPTER/CABLE FOR VEDA LAB EASY READER,0,-100,FALSE,FALSE,16473.68421,,VEDA-LAB,,31.3,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
"POWER SUPPLY ADAPTER, PCS ",ELITECH SPARE PARTS,Stockable,FALSE,,,,"POWER SUPPLY ADAPTER, 3359-049",0,-100,FALSE,FALSE,48120.30076,,Elitech Distribution (Reagents),3359-049,160,DCLSP035,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,,1,1,,1,1,,,,,,,,TRUE,,
POWER SUPPLY BOARD,SUNSHINE MEDICAL,Stockable,FALSE,,,,POWER SUPPLY BOARD,0,,FALSE,FALSE,0,,"SunShine Medical Equipment Co., Ltd.",,,,0,,,,,,1,1,,1,1,,,,,,,,TRUE,,
