OrderNumber,InventoryStatus,PaymentStatus,Vendor,ContactName,Phone,VendorAddress1,VendorAddress2,VendorCity,VendorState,VendorCountry,VendorPostalCode,VendorAddressRemarks,ShipToCompanyName,ShipToAddress1,ShipToAddress2,ShipToCity,ShipToState,ShipToCountry,ShipToPostalCode,ShipToAddressRemarks,CurrencyCode,ExchangeRate,NonVendorCost,OrderDate,OrderRemarks,Freight,DueDate,DatePaid,AmountPaid,RequestedShipDate,VendorOrderNumber,Location,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,VendorItemCode,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled,
PO-000174,Started,Paid,SIGHT DIAGNOSTICS LTD,Itamar Ayali,972525412773,Derech Menachem Begin 48,,Tel Aviv,,Israel,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/2/2018 4:18:51 PM,"TERMS:

PAYMENT: 100% advanced payment

DELIVERY: Within 28 days of payment confirmation.

SHIPMENT: CIPLagos Airport.






Vivian Opara.
Supply Chain Manager.",,8/1/2018 3:37:44 PM,8/30/2018 10:59:55 AM,49500,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,PARA SIGHT REAGENTS,Parasight reagent kit(1pk/500 test),60,packs,500,0 %,RK-01,30000,,Taxable,False,
PO-000174,Started,Paid,SIGHT DIAGNOSTICS LTD,Itamar Ayali,972525412773,Derech Menachem Begin 48,,Tel Aviv,,Israel,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/2/2018 4:18:51 PM,"TERMS:

PAYMENT: 100% advanced payment

DELIVERY: Within 28 days of payment confirmation.

SHIPMENT: CIPLagos Airport.






Vivian Opara.
Supply Chain Manager.",,8/1/2018 3:37:44 PM,8/30/2018 10:59:55 AM,49500,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,PARA SIGHT REAGENTS,Parasight reagent kit(1pk/500 test)(FOC KITS),3,packs,0,0 %,RK-01,0,,Taxable,False,
PO-000174,Started,Paid,SIGHT DIAGNOSTICS LTD,Itamar Ayali,972525412773,Derech Menachem Begin 48,,Tel Aviv,,Israel,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/2/2018 4:18:51 PM,"TERMS:

PAYMENT: 100% advanced payment

DELIVERY: Within 28 days of payment confirmation.

SHIPMENT: CIPLagos Airport.






Vivian Opara.
Supply Chain Manager.",,8/1/2018 3:37:44 PM,8/30/2018 10:59:55 AM,49500,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,ParaSight Digital Cytometry Malaria Diagnostic Platform,Para Sight Digital Cytometry Malaria Diagonostic platform with complete accessories.(without mouse/keyboard),3,,6500,0 %,Para Sight,19500,,Taxable,False,
PO-000175,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,5/4/2018 3:20:05 PM,"TERMS:

DELIVERY: 28 DAYS OF DELIVERY

SHIPMENT;
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,COOLING LIQUID,COOLING LIQUID 1LITRE,10,btl,11.2,0 %,,112,,Taxable,False,
PO-000175,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,5/4/2018 3:20:05 PM,"TERMS:

DELIVERY: 28 DAYS OF DELIVERY

SHIPMENT;
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,ELITECH MUCASOL,"Mucasol, 2201-093",20,pcs.,183.6,0 %,2201-093,3672,,Taxable,False,
PO-000175,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,5/4/2018 3:20:05 PM,"TERMS:

DELIVERY: 28 DAYS OF DELIVERY

SHIPMENT;
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,REFERENCE ELECTRODE,"REFERENCE ELECTRODE, 3918-002",96,,140,0 %,3918-002,13440,,Taxable,False,
PO-000175,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,5/4/2018 3:20:05 PM,"TERMS:

DELIVERY: 28 DAYS OF DELIVERY

SHIPMENT;
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,POTASSIUM ELECTRODE,"POTASSIUM ELECTRODE, 3918-005",96,,140,0 %,3918-005,13440,,Taxable,False,
PO-000175,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,5/4/2018 3:20:05 PM,"TERMS:

DELIVERY: 28 DAYS OF DELIVERY

SHIPMENT;
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"SODIUM ELECTRODE,  ","SODIUM ELECTRODE, 3918-004",15,pcs.,140,0 %,3918-004,2100,,Taxable,False,
PO-000175,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,5/4/2018 3:20:05 PM,"TERMS:

DELIVERY: 28 DAYS OF DELIVERY

SHIPMENT;
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"CHLORIDE ELECTRODE,+ ",CHLORIDE ELECTRODE 3918-005,10,,140,0 %,3918-006,1400,,Taxable,False,
PO-000175,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,5/4/2018 3:20:05 PM,"TERMS:

DELIVERY: 28 DAYS OF DELIVERY

SHIPMENT;
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"POTASIUM DICHROMATE 8ABS, 25ML ","25ml,3201-002",6,,25,0 %,,150,,Taxable,False,
PO-000175,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,5/4/2018 3:20:05 PM,"TERMS:

DELIVERY: 28 DAYS OF DELIVERY

SHIPMENT;
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-985835,
Fax: +49 (0) 6107-9858-19, 
E-Mail: J.loebig@dwf-airservice.de






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,REACTION RTR SET 15x48 CUVETTE,"REACTION RTR SET 15x48 CUVETTE
6003-254",10,,55,0 %,6003-254,550,,Taxable,False,
PO-000176,Fulfilled,Partial,WEIGO,SIMON,0086 631 5660969 ,"NO.1 WEIGAO ROAD,HI-TECH ZONE","Weihai , ",Shandong,,P.R. China ,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/7/2018 2:31:32 PM,"TERMS:

PAYMENT: 100% PAYMENT IN ADVANCED

DELIVERY: WITHIN 28DAYS OF PAYMENT CONFIRMATION.

SHIPPMENT: CFR LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 11:00:10 AM,3510,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,WEIGO SINGLE BLOOD BAG 450 ML,SINGLE BLOOD BAG 450 ML 100PCS/CARTON,31,,53.7,0 %,SINGLE,1664.7,,Taxable,False,
PO-000176,Fulfilled,Partial,WEIGO,SIMON,0086 631 5660969 ,"NO.1 WEIGAO ROAD,HI-TECH ZONE","Weihai , ",Shandong,,P.R. China ,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/7/2018 2:31:32 PM,"TERMS:

PAYMENT: 100% PAYMENT IN ADVANCED

DELIVERY: WITHIN 28DAYS OF PAYMENT CONFIRMATION.

SHIPPMENT: CFR LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 11:00:10 AM,3510,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,WEIGO DOUBLE BLOOD BAG 450 ML,DOUBLE BLOOD BAG 450 ML  8 PCS/CTN,15,,78.4,0 %,DOUBLE,1176,,Taxable,False,
PO-000176,Fulfilled,Partial,WEIGO,SIMON,0086 631 5660969 ,"NO.1 WEIGAO ROAD,HI-TECH ZONE","Weihai , ",Shandong,,P.R. China ,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/7/2018 2:31:32 PM,"TERMS:

PAYMENT: 100% PAYMENT IN ADVANCED

DELIVERY: WITHIN 28DAYS OF PAYMENT CONFIRMATION.

SHIPPMENT: CFR LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 11:00:10 AM,3510,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,WEIGO QUADRUPLE BLOOD BAG 450 ML ,QUADRAPLE BLOOD BAG 40 PCS/CTN 450ML CPD+SAGM,15,,84,0 %,QUADRUPLE,1260,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"DXH 500 DILUENT, 10L ",DxH 500 DILUENT,5,,37.08,0 %,B36845,185.4,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"DXH 500 LYSE, 500 ML ",DxH 500 LYSE 500 ML,5,btl,109.18,0 %,B36846,545.9,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"DXH 500 CLEANER, 500 ML   ","DxH 500 CLEANER 
",5,btl,26.78,0 %,B36868,133.9,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ACT 5 DIFF RINSE, 1 L ",1 L,5,,19.6,0 %,8547167,98,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ACT 5 DIFF FIX, 1L ",1L,5,,0,0 %,8547171,0,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ACT 5 DIFF FIX, 1L ",1L,5,,88.76,0 %,8547171,443.8,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ACT 5 DIFF HGB LYSE, 400ML ",400ML,5,,65.7,0 %,8547168,328.5,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ACT 5 DIFF HGB LYSE, 400ML ",400ML,5,,0,0 %,8547168,0,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ACT 5 DILUENT, 20L ","20L, 8547169",5,,49.56,0 %,8547169,247.8,,Taxable,False,
PO-000177,Fulfilled,Unpaid,Beckman Coulter South Africa,Chantal A Dickenson,"+27 (0)11 564 3000
","Stand 1A Growthpoint Business Park
Tonnetti Street, Halfway House, 1685","P.O. Box 1949, Halfway House, 1685
Johannesburg",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/9/2018 10:54:45 AM,"TERMS:
PAYMENT: WITHIN 30 DAYS OF RECEIPT OF INVOICE.

DELIVERY; WITHIN 28 DAYS.

MODE OF SHIPMENT: CIP LAGOS AIRPORT




VIVIAN OPARA.
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,ACT 5 DIFF WBC LYSE ,ACT 5 DIFF WBC LYSE,5,,88.76,0 %,8547170,443.8,,Taxable,False,
PO-000178,Started,Paid,BIOTA GRUP SAGLIK SISTEMLERI SAN.TIC.LTD.STI.,Mehmet KAHRAMAN ,+90 212 248 52 64-65 ,Izzetpasa Mah. Vefa Poyraz Cad.,No:5/5 Sisli,Istanbul,,Turkey,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/11/2018 11:20:08 AM,"TERMS :

PAYMENT:  100% ADVANCED PAYMENT

DELIVERY : WITHIN 28 DAYS OF PAYMENT.


MODE OF SHIPPMENT: CIP LAGOS AIRPORT.






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 11:00:50 AM,6458.2,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,BIOTA GEL /CLOT ACTIVATOR VACUTAINER TUBE 5ML,BIOTA GEL /CLOT ACTIVATOR VACUTAINER TUBE 5ML 1200/box,20,,86.4,0 %,BIOTA-PBGC5,1728,,Taxable,False,
PO-000178,Started,Paid,BIOTA GRUP SAGLIK SISTEMLERI SAN.TIC.LTD.STI.,Mehmet KAHRAMAN ,+90 212 248 52 64-65 ,Izzetpasa Mah. Vefa Poyraz Cad.,No:5/5 Sisli,Istanbul,,Turkey,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/11/2018 11:20:08 AM,"TERMS :

PAYMENT:  100% ADVANCED PAYMENT

DELIVERY : WITHIN 28 DAYS OF PAYMENT.


MODE OF SHIPPMENT: CIP LAGOS AIRPORT.






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 11:00:50 AM,6458.2,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,BIOTA EDTA K2 VACUTAINER TUBE 4M,BIOTA EDTA K2 VACUTAINER TUBE 4M 1200/box,30,,54,0 %,BIOTA-PAEK4,1620,,Taxable,False,
PO-000178,Started,Paid,BIOTA GRUP SAGLIK SISTEMLERI SAN.TIC.LTD.STI.,Mehmet KAHRAMAN ,+90 212 248 52 64-65 ,Izzetpasa Mah. Vefa Poyraz Cad.,No:5/5 Sisli,Istanbul,,Turkey,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,5/11/2018 11:20:08 AM,"TERMS :

PAYMENT:  100% ADVANCED PAYMENT

DELIVERY : WITHIN 28 DAYS OF PAYMENT.


MODE OF SHIPPMENT: CIP LAGOS AIRPORT.






VIVIAN OPARA
SUPPLY CHAIN DEPT.",,,8/30/2018 11:00:50 AM,6458.2,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,BIOTA PLAIN VACUTAINER TUBE 6ML,BIOTA PLAIN VACUTAINER TUBE 6ML 1200PCS/BOX,10,,62.4,0 %,BIOTA-PBNR6,624,,Taxable,False,
